geoJson,estacao,latitude,longitude,ano,passageiros
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,1996,519.145
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,1997,207.106
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,1998,177.396
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,1999,270.861
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2000,252.476
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2001,235.882
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2002,333.067
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2003,415.919
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2004,111
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2005,107
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2006,107
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2007,113
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2008,138.374
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2009,136.077
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2010,168.685
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2011,194.487
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2012,867.437
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2013,926.031
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2014,1073.418
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2015,1137.956
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2016,1095.319
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2017,902.011
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2018,888.748
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2019,941.522
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2020,597.01
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2021,431.495
Mercadão de Madureira (antiga Magno),Mercadão de Madureira (antiga Magno),-22.87302630217643,-43.33693803159595,2022,315.327
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,1995,95.68
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,1996,65.335
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,1997,24.731
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,1998,34.335
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,1999,80.298
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2000,61.976
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2001,64.574
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2002,93.514
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2003,120.023
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2004,121
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2005,117
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2006,134
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2007,138
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2008,161.586
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2009,156.775
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2010,194.306
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2011,213.43
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2012,204.905
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2013,206.961
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2014,216.906
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2015,205.136
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2016,174.528
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2017,125.326
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2018,85.427
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2019,89.444
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2020,71.837
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2021,49.297
Cavalcanti,Cavalcanti,-22.87461757613406,-43.315752090811436,2022,38.479
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,1995,163.491
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,1996,104.403
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,1997,48.254
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,1998,44.005
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,1999,91.867
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2000,73.66
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2001,67.617
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2002,98.299
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2003,130.436
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2004,134
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2005,128
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2006,129
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2007,131
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2008,163.762
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2009,164.238
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2010,214.891
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2011,226.893
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2012,210.778
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2013,203.388
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2014,205.22
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2015,203.795
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2016,193.471
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2017,160.999
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2018,103.362
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2019,104.718
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2020,71.762
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2021,59.762
Tomás Coelho,Tomás Coelho,-22.869012330011632,-43.30397814876404,2022,53.486
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,1995,169.414
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,1996,102.723
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,1997,41.928
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,1998,43.573
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,1999,73.109
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2000,54.864
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2001,54.222
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2002,97.13
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2003,138.289
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2004,162
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2005,154
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2006,165
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2007,153
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2008,167.839
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2009,164.772
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2010,188.452
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2011,233.477
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2012,217.208
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2013,230.79
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2014,287.908
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2015,304.353
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2016,270.923
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2017,235.041
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2018,217.641
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2019,210.853
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2020,112.266
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2021,85.074
Pilares (antiga Cintra Vidal),Pilares (antiga Cintra Vidal),-22.880947053716596,-43.29156542677657,2022,69.415
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,1995,111.609
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,1996,98.815
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,1997,33.213
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,1998,63.057
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,1999,115.879
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2000,97.536
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2001,122.544
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2002,147.987
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2003,175.521
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2004,318
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2005,286
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2006,300
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2007,298
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2008,344.801
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2009,335.897
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2010,439.536
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2011,465.213
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2012,282.185
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2013,297.297
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2014,319.453
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2015,258.933
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2016,211.881
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2017,162.987
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2018,157.4
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2019,145.14
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2020,84.601
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2021,78.122
Del Castilho,Del Castilho,-22.880414235950678,-43.26976618105388,2022,59.812
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,1995,28.043
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,1996,21.409
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,1997,6.415
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,1998,19.411
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,1999,35.509
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2000,17.272
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2001,19.523
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2002,80.516
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2003,119.659
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2004,134
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2005,129
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2006,131
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2007,145
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2008,194.448
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2009,187.708
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2010,222.892
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2011,237.679
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2012,95.535
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2013,66.236
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2014,106.677
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2015,71.999
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2016,125.578
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2017,132.698
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2018,127.38
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2019,112.093
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2020,66.21
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2021,56.268
Barros Filho,Barros Filho,-22.833211364460453,-43.366560443219996,2022,47.574
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,1995,133.439
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,1996,74.939
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,1997,47.038
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,1998,62.609
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,1999,86.885
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2000,68.58
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2001,71.923
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2002,163.909
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2003,201.981
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2004,83
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2005,54
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2006,49
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2007,51
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2008,54.408
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2009,53.914
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2010,69.912
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2011,88.94
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2012,139.871
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2013,111.298
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2014,113.038
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2015,104.153
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2016,119.995
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2017,101.521
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2018,73.571
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2019,54.083
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2020,75.397
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2021,42.492
Costa Barros,Costa Barros,-22.82168705556151,-43.37017876738827,2022,29.533
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,1995,578.735
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,1996,407.545
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,1997,166.614
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,1998,123.533
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,1999,180.576
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2000,162.306
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2001,157.266
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2002,194.034
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2003,248.012
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2004,211
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2005,170
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2006,157
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2007,145
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2008,156.982
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2009,131.684
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2010,165.067
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2011,183.372
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2012,500.163
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2013,522.159
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2014,580.67
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2015,585.654
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2016,647.246
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2017,542.514
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2018,501.966
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2019,533.741
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2020,273.299
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2021,207.769
Pavuna,Pavuna,-22.805759863254732,-43.36673390382408,2022,169.669
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,1995,38.597
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,1996,25.171
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,1997,2.448
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,1998,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,1999,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2000,330.2
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2001,355.304
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2002,371.176
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2003,432.36
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2004,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2005,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2006,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2007,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2008,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2009,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2010,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2011,...
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2012,425.045
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2013,228.994
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2014,169.535
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2015,120.814
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2016,116.799
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2017,71.22
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2018,252.484
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2019,320.122
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2020,292.436
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2021,226.061
Jacarezinho (antiga Vieira Fazenda),Jacarezinho (antiga Vieira Fazenda),-22.883767098382407,-43.255082518021126,2022,109.635
Triagem,Triagem,-22.89669501421145,-43.24414031008119,1995,966.101
Triagem,Triagem,-22.89669501421145,-43.24414031008119,1996,757.901
Triagem,Triagem,-22.89669501421145,-43.24414031008119,1997,443.541
Triagem,Triagem,-22.89669501421145,-43.24414031008119,1998,375.831
Triagem,Triagem,-22.89669501421145,-43.24414031008119,1999,504.146
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2000,477.268
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2001,545.374
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2002,592.955
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2003,678.118
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2004,629
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2005,647
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2006,704
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2007,703
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2008,760.337
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2009,709.663
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2010,761.392
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2011,846
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2012,913.69
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2013,963.356
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2014,1139.815
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2015,1264.487
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2016,1303.656
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2017,1155.79
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2018,1126.929
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2019,1043.22
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2020,642.815
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2021,574.612
Triagem,Triagem,-22.89669501421145,-43.24414031008119,2022,539.225
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,1995,227.8
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,1996,138.031
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,1997,68.018
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,1998,75.539
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,1999,123.502
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2000,105.156
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2001,130.378
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2002,162.692
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2003,204.784
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2004,118
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2005,111
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2006,112
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2007,108
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2008,125.254
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2009,107.571
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2010,104.501
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2011,128.054
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2012,312.433
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2013,302.507
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2014,293.831
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2015,271.458
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2016,282.863
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2017,236.756
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2018,252.229
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2019,220.174
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2020,90.587
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2021,85.671
Agostinho Porto,Agostinho Porto,-22.78860148722624,-43.38161868089488,2022,66.234
Vila Rosali,Vila Rosali,-22.793857321201163,-43.375380260147764,1995,206.825
